timestamp,aqi_Anand_vihar,aqi_Dilshad_garden,aqi_Mandir_marg,aqi_Nsit_dwarka,aqi_Rk_puram,aqi_Shadipur
19-03-2018 08:00,197.775701877367,82.5,304.0769231,276.6666667,354.0769231,340.3076923
19-03-2018 09:00,197.775701877367,129.6666667,101.0,260.3333333,324.8461538,348.0
19-03-2018 10:00,197.775701877367,183.66666669999998,191.0,305.3076923,294.3333333,322.0
19-03-2018 11:00,197.775701877367,117.33333329999999,99.33333333,239.33333330000002,304.0769231,201.0
19-03-2018 12:00,197.775701877367,86.16666667,144.33333330000002,180.0,267.6666667,95.16666667
19-03-2018 13:00,197.775701877367,62.0,94.33333333,154.0,197.775701877367,51.66666667
19-03-2018 14:00,197.775701877367,41.62258065,67.66666667,105.33333329999999,31.25806452,62.16666667
19-03-2018 15:00,197.775701877367,43.10322581,62.66666667,134.33333330000002,62.66666667,110.33333329999999
19-03-2018 16:00,197.775701877367,53.5,37.83870968,98.83333333,54.33333333,74.5
19-03-2018 17:00,197.775701877367,78.5,44.41935484,151.66666669999998,174.33333330000002,197.775701877367
19-03-2018 18:00,197.775701877367,93.33333333,26.32258065,183.66666669999998,94.33333333,80.83333333
19-03-2018 19:00,197.775701877367,93.66666667,67.66666667,204.0,87.66666667,188.66666669999998
19-03-2018 20:00,197.775701877367,153.0,92.66666667,206.33333330000002,121.0,100.0
19-03-2018 21:00,197.775701877367,147.0,147.66666669999998,174.0,72.66666667,62.0
19-03-2018 22:00,197.775701877367,154.66666669999998,141.0,231.33333330000002,237.66666669999998,236.66666669999998
19-03-2018 23:00,197.775701877367,179.66666669999998,107.66666670000001,297.3333333,301.0,314.0
20-03-2018 00:00,197.775701877367,175.33333330000002,131.0,307.9230769,304.0769231,311.7692308
20-03-2018 01:00,197.775701877367,206.66666669999998,69.33333333,288.0,307.1538462,137.0
20-03-2018 02:00,197.775701877367,227.33333330000002,177.66666669999998,313.6923077,201.0,240.66666669999998
20-03-2018 03:00,197.775701877367,201.66666669999998,161.0,314.46153849999996,204.33333330000002,305.6923077
20-03-2018 04:00,197.775701877367,197.775701877367,144.33333330000002,317.53846150000004,194.33333330000002,301.3076923
